Raw_ID,ID,CPP_ID,PPP_ID,MS_ID,USZ_ID,Tissue,Batch,Date,Year,Month,Day
GUOT_PC4_161121_SW_2UG_3,PPPB681,SW,PC15AQUA,PC4,NA,A,0,161121,16,11,21
GUOT_PC2_170208_CPP136_SW,PPPB682,CPP136,PPP121,PC2,G_2008.0713,N,5,170208,17,2,8
GUOT_PC3_170130_CPP74B_SW,PPPB683,CPP74B,PPP68,PC3,G_2008.0313,T,3,170130,17,1,30
GUOT_PC1_170213_CPP423_SW,PPPB684,CPP423,PPP133,PC1,G_2008.0861,N,16,170213,17,2,13
GUOT_PC1_170210_CPP148_SW,PPPB685,CPP148,RP130,PC1,G_2008.0850,T,6,170210,17,2,10
GUOT_PC1_170131_CPP224_SW,PPPB686,CPP224,PPP224,PC1,G_2009.0520,T,9,170131,17,1,31
GUOT_PC3_170130_CPP174_SW,PPPB687,CPP174,PPP179,PC3,G_2009.0195,N,7,170130,17,1,30
GUOT_170731_PC6_CPP655_SW,PPPB688,CPP655,PPP538,PC6,G_2012.0053,T,28,170731,17,7,31
GUOT_PC2_170130_CPP140_SW,PPPB689,CPP140,PPP124,PC2,G_2008.0755,T,6,170130,17,1,30
GUOT_PC1_170217_CPP263_SW,PPPB690,CPP263,PPP261,PC1,G_2009.0778,N,10,170217,17,2,17
GUOT_PC2_170213_CPP96_SW,PPPB691,CPP96,PPP86,PC2,G_2008.0488,T,4,170213,17,2,13
GUOT_PC4_170223_CPP230_SW,PPPB692,CPP230,PPP233,PC4,G_2009.0599,N,9,170223,17,2,23
GUOT_PC4_170124_CPP96_SW,PPPB693,CPP96,PPP86,PC4,G_2008.0488,T,4,170124,17,1,24
GUOT_170730_PC1_CPP648_SW,PPPB694,CPP648,PPP532,PC1,G_2012.0015,T,28,170730,17,7,30
GUOT_PC3_170202_CPP288_SW,PPPB695,CPP288,PPP282,PC3,G_2010.0097,T,11,170202,17,2,2
GUOT_PC2_170208_CPP132_SW,PPPB696,CPP132,PPP117,PC2,G_2008.0691,N,5,170208,17,2,8
GUOT_PC4_170127_CPP216_SW,PPPB697,CPP216,PPP217,PC4,G_2009.0475,N,8,170127,17,1,27
GUOT_PC4_170301_CPP514_SW,PPPB698,CPP514,PPP442,PC4,G_2011.0441,T,19,170301,17,3,1
GUOT_PC1_170127_CPP132_SW,PPPB699,CPP132,PPP117,PC1,G_2008.0691,N,5,170127,17,1,27
GUOT_PC3_170220_CPP335_SW,PPPB700,CPP335,RP322,PC3,G_2010.0305,T,13,170220,17,2,20
GUOT_PC3_170125_CPP68_SW,PPPB701,CPP68,PPP62,PC3,G_2008.0283,T,3,170125,17,1,25
GUOT_PC3_170215_CPP370_SW,PPPB702,CPP370,PPP353,PC3,G_2010.0613,N,14,170215,17,2,15
GUOT_PC2_170203_CPP384_SW,PPPB703,CPP384,PPP368,PC2,G_2010.0700,T,14,170203,17,2,3
GUOT_PC3_170210_CPP509_SW,PPPB704,CPP509,PPP437,PC3,G_2011.0418,N,19,170210,17,2,10
GUOT_PC4_170224_CPP192_SW,PPPB705,CPP192,PPP195,PC4,G_2009.0329,N,7,170224,17,2,24
GUOT_PC2_170130_CPP145_SW,PPPB706,CPP145,PPP128,PC2,G_2008.0814,T,6,170130,17,1,30
GUOT_PC1_170215_CPP395_SW,PPPB707,CPP395,PPP375,PC1,G_2010.0774,N,15,170215,17,2,15
GUOT_PC3_170217_CPP210_SW,PPPB708,CPP210,PPP212,PC3,G_2009.0462,T,8,170217,17,2,17
GUOT_PC1_170125_CPP7_SW,PPPB709,CPP7,PPP6,PC1,G_2007.0674,T,1,170125,17,1,25
GUOT_PC3_170220_CPP348_SW,PPPB710,CPP348,PPP334,PC3,G_2010.0412,T,13,170220,17,2,20
GUOT_PC3_170206_CPP395_SW,PPPB711,CPP395,PPP375,PC3,G_2010.0774,N,15,170206,17,2,6
GUOT_170803_PC1_CPP599_SW,PPPB712,CPP599,RP160,PC1,G_2009.0122,T,25,170803,17,8,3
GUOT_PC2_170210_CPP85_SW,PPPB713,CPP85,RP76,PC2,G_2008.0377,T,4,170210,17,2,10
GUOT_PC4_170714_CPP674_SW,PPPB714,CPP674,PPP553,PC4,G_2012.0153,N,29,170714,17,7,14
GUOT_PC6_170727_CPP577_SW,PPPB715,CPP577,PPP501,PC6,G_2011.0938,N,23,170727,17,7,27
GUOT_PC4_170203_CPP3_SW,PPPB716,CPP3,PPP2,PC4,G_2007.0659,T,1,170203,17,2,3
GUOT_PC3_170213_CPP516B_SW,PPPB717,CPP516B,RP443,PC3,G_2011.0447,N,19,170213,17,2,13
GUOT_PC1_170727_CPP528_SW,PPPB718,CPP528,PPP463,PC1,G_2011.0617,N,20,170727,17,7,27
GUOT_PC5_170731_CPP638_SW,PPPB719,CPP638,PPP524,PC5,G_2011.1157,T,27,170731,17,7,31
GUOT_PC3_170210_CPP506_SW,PPPB720,CPP506,PPP434,PC3,G_2011.0393,T,19,170210,17,2,10
GUOT_PC1_170202_CPP334_SW,PPPB721,CPP334,PPP322,PC1,G_2010.0305,T,13,170202,17,2,2
GUOT_PC1_170210_CPP142_SW,PPPB722,CPP142,PPP126,PC1,G_2008.0795,T,6,170210,17,2,10
GUOT_PC3_170202_CPP298_SW,PPPB723,CPP298,PPP291,PC3,G_2010.0140,N,11,170202,17,2,2
GUOT_PC4_170201_CPP425_SW,PPPB724,CPP425,RP134,PC4,G_2008.0861,T,16,170201,17,2,1
GUOT_PC5_170727_CPP627_SW,PPPB725,CPP627,PPP456,PC5,G_2011.0541,T,26,170727,17,7,27
GUOT_170802_PC1_CPP675_SW,PPPB726,CPP675,PPP554,PC1,G_2012.0153,T,29,170802,17,8,2
GUOT_170731_PC6_CPP659_SW,PPPB727,CPP659,PPP540,PC6,G_2012.0090,T,28,170731,17,7,31
GUOT_PC2_170127_PCPOOL2_SW,PPPB728,PCPOOL2,PC15AQUA,PC2,NA,A,2,170127,17,1,27
GUOT_PC4_170124_CPP91_SW,PPPB729,CPP91,PPP81,PC4,G_2008.0418,N,4,170124,17,1,24
GUOT_PC2_170215_CPP275_SW,PPPB730,CPP275,PPP271,PC2,G_2010.0014,N,11,170215,17,2,15
GUOT_PC1_170215_CPP400_SW,PPPB731,CPP400,PPP379,PC1,G_2010.0868,N,15,170215,17,2,15
GUOT_PC5_170726_CPP561_SW,PPPB732,CPP561,PPP490,PC5,G_2011.0814,T,22,170726,17,7,26
GUOT_PC4_170127_CPP218_SW,PPPB733,CPP218,PPP219,PC4,G_2009.0488,N,8,170127,17,1,27
GUOT_PC4_170716_CPP558_SW,PPPB734,CPP558,PPP487,PC4,G_2011.0802,N,22,170716,17,7,16
GUOT_PC3_170206_CPP399_SW,PPPB735,CPP399,PPP378,PC3,G_2010.0794,T,15,170206,17,2,6
GUOT_PC1_170208_CPP61_SW,PPPB736,CPP61,PPP56,PC1,G_2008.0253,T,3,170208,17,2,8
GUOT_PC2_170210_CPP82_SW,PPPB737,CPP82,CTRL1B,PC2,NA,C,4,170210,17,2,10
GUOT_170730_PC1_CPP653_SW,PPPB738,CPP653,PPP536,PC1,G_2012.0049,T,28,170730,17,7,30
GUOT_PC5_170729_CPP686_SW,PPPB739,CPP686,PPP563,PC5,G_2012.0229,N,30,170729,17,7,29
GUOT_PC1_170217_CPP270_SW,PPPB740,CPP270,PPP267,PC1,G_2009.0816,N,10,170217,17,2,17
GUOT_PC4_170712_CPP611_SW,PPPB741,CPP611,PPP398,PC4,G_2011.0143,T,25,170712,17,7,12
GUOT_PC2_170206_CPP487_SW,PPPB742,CPP487,PPP418,PC2,G_2011.0321,T,18,170206,17,2,6
GUOT_PC1_170127_CPP21_SW,PPPB743,CPP21,RP21,PC1,G_2007.0857,N,1,170127,17,1,27
GUOT_PC1_170206_CPP449_SW,PPPB744,CPP449,PPP172,PC1,G_2009.0159,T,17,170206,17,2,6
GUOT_PC4_170203_CPP10_SW,PPPB745,CPP10,PPP9,PC4,G_2007.0700,N,1,170203,17,2,3
GUOT_PC1_170217_CPP262_SW,PPPB746,CPP262,PPP260,PC1,G_2009.0776,T,10,170217,17,2,17
GUOT_170731_PC1_CPP650B_SW,PPPB747,CPP650B,PPP533,PC1,G_2012.0030,N,28,170731,17,7,31
GUOT_PC4_170715_CPP526_SW,PPPB748,CPP526,RP461,PC4,G_2011.0587,N,20,170715,17,7,15
GUOT_PC4_170227_CPP474_SW,PPPB749,CPP474,RP406,PC4,G_2011.0236,T,18,170227,17,2,27
GUOT_PC1_170206_CPP453_SW,PPPB750,CPP453,PPP187,PC1,G_2009.0271,N,17,170206,17,2,6
GUOT_PC1_170125_CPP3_SW,PPPB751,CPP3,PPP2,PC1,G_2007.0659,T,1,170125,17,1,25
GUOT_PC2_170203_CPP385_SW,PPPB752,CPP385,RP368,PC2,G_2010.0700,T,14,170203,17,2,3
GUOT_PC1_170215_CPP389_SW,PPPB753,CPP389,RP370,PC1,G_2010.0709,T,15,170215,17,2,15
GUOT_PC3_170210_CPP496_SW,PPPB754,CPP496,PPP426,PC3,G_2011.0367,T,19,170210,17,2,10
GUOT_PC5_170730_CPP581_SW,PPPB755,CPP581,PPP504,PC5,G_2011.0955,T,23,170730,17,7,30
GUOT_PC1_170127_CPP118_SW,PPPB756,CPP118,PPP105,PC1,G_2008.0612,N,5,170127,17,1,27
GUOT_PC1_170206_CPP440_SW,PPPB757,CPP440,PPP158,PC1,G_2009.0099,T,17,170206,17,2,6
GUOT_PC3_170130_CPP173_SW,PPPB758,CPP173,PPP178,PC3,G_2009.0190,T,7,170130,17,1,30
GUOT_PC6_170727_CPP573_SW,PPPB759,CPP573,PPP498,PC6,G_2011.0897,T,23,170727,17,7,27
GUOT_PC1_170215_CPP406_SW,PPPB760,CPP406,PPP385,PC1,G_2011.0010,N,15,170215,17,2,15
GUOT_170802_PC1_CPP670_SW,PPPB761,CPP670,PPP550,PC1,G_2012.0130,T,29,170802,17,8,2
GUOT_PC4_170301_CPP517_SW,PPPB762,CPP517,PPP444,PC4,G_2011.0447,T,19,170301,17,3,1
GUOT_PC3_170206_CPP413_SW,PPPB763,CPP413,PPP392,PC3,G_2011.0065,T,15,170206,17,2,6
GUOT_PC4_170127_CPP207_SW,PPPB764,CPP207,PPP207,PC4,G_2009.0439,N,8,170127,17,1,27
GUOT_PC3_170217_CPP206_SW,PPPB765,CPP206,RP206,PC3,G_2009.0416,T,8,170217,17,2,17
GUOT_PC5_170727_CPP616_SW,PPPB766,CPP616,RP447,PC5,G_2011.0473,N,26,170727,17,7,27
GUOT_PC1_170217_CPP256_SW,PPPB767,CPP256,PPP255,PC1,G_2009.0736,N,10,170217,17,2,17
GUOT_PC1_170217_CPP253_SW,PPPB768,CPP253,PPP253,PC1,G_2009.0729,N,10,170217,17,2,17
GUOT_PC1_170217_CPP273_SW,PPPB769,CPP273,PPP270,PC1,G_2009.0817,T,10,170217,17,2,17
GUOT_170803_PC6_CPP690_SW,PPPB770,CPP690,PPP566,PC6,G_2012.0248,T,30,170803,17,8,3
GUOT_PC1_170127_CPP134_SW,PPPB771,CPP134,PPP119,PC1,G_2008.0697,N,5,170127,17,1,27
GUOT_PC5_170730_CPP578_SW,PPPB772,CPP578,PPP502,PC5,G_2011.0938,T,23,170730,17,7,30
GUOT_PC4_170715_CPP525_SW,PPPB773,CPP525,PPP461,PC4,G_2011.0587,N,20,170715,17,7,15
GUOT_PC1_170131_CPP247_SW,PPPB774,CPP247,PPP248,PC1,G_2009.0691,T,9,170131,17,1,31
GUOT_PC1_170202_CPP351_SW,PPPB775,CPP351,PPP337,PC1,G_2010.0442,N,13,170202,17,2,2
GUOT_PC3_170213_CPP31_SW,PPPB776,CPP31,PPP28,PC3,G_2007.0883,T,2,170213,17,2,13
GUOT_PC1_170127_CPP128_SW,PPPB777,CPP128,PPP113,PC1,G_2008.0666,N,5,170127,17,1,27
GUOT_PC4_170223_CPP232_SW,PPPB778,CPP232,RP234,PC4,G_2009.0599,T,9,170223,17,2,23
GUOT_PC2_170127_CPP49_SW,PPPB779,CPP49,PPP44,PC2,G_2008.0158,T,2,170127,17,1,27
GUOT_PC4_170301_CPP513_SW,PPPB780,CPP513,PPP441,PC4,G_2011.0441,N,19,170301,17,3,1
GUOT_PC4_170716_CPP553_SW,PPPB781,CPP553,RP482,PC4,G_2011.0758,T,22,170716,17,7,16
GUOT_PC2_170208_CPP130_SW,PPPB782,CPP130,PPP115,PC2,G_2008.0668,N,5,170208,17,2,8
GUOT_PC4_170127_CPP198_SW,PPPB783,CPP198,PPP200,PC4,G_2009.0382,T,8,170127,17,1,27
GUOT_PC2_170201_CPP268_SW,PPPB784,CPP268,PPP265,PC2,G_2009.0841,N,10,170201,17,2,1
GUOT_PC4_170711_CPP539_SW,PPPB785,CPP539,PPP473,PC4,G_2011.0716,N,21,170711,17,7,11
GUOT_170802_PC1_CPP662_SW,PPPB786,CPP662,RP541,PC1,G_2012.0091,N,29,170802,17,8,2
GUOT_PC4_170223_CPP247_SW,PPPB787,CPP247,PPP248,PC4,G_2009.0691,T,9,170223,17,2,23
GUOT_PC4_170301_CPP496_SW,PPPB788,CPP496,PPP426,PC4,G_2011.0367,T,19,170301,17,3,1
GUOT_170731_PC1_CPP625_SW,PPPB789,CPP625,RP454,PC1,G_2011.0508,T,26,170731,17,7,31
GUOT_170731_PC6_CPP645_SW,PPPB790,CPP645,PPP529,PC6,G_2012.0010,N,28,170731,17,7,31
GUOT_PC3_170202_CPP292_SW,PPPB791,CPP292,RP285,PC3,G_2010.0105,N,11,170202,17,2,2
GUOT_PC4_170127_CPP220_SW,PPPB792,CPP220,PPP221,PC4,G_2009.0508,N,8,170127,17,1,27
GUOT_PC3_170210_CPP497_SW,PPPB793,CPP497,PPP427,PC3,G_2011.0369,N,19,170210,17,2,10
GUOT_PC4_170124_CPP98_SW,PPPB794,CPP98,PPP88,PC4,G_2008.0499,T,4,170124,17,1,24
GUOT_PC4_170124_CPP85_SW,PPPB795,CPP85,RP76,PC4,G_2008.0377,T,4,170124,17,1,24
GUOT_PC1_170206_CPP447_SW,PPPB796,CPP447,PPP170,PC1,G_2009.0151,T,17,170206,17,2,6
GUOT_PC4_170711_PCPOOL24_SW,PPPB797,PCPOOL24,PC15AQUA,PC4,NA,A,21,170711,17,7,11
GUOT_170730_PC1_CPP649_SW,PPPB798,CPP649,RP532,PC1,G_2012.0015,T,28,170730,17,7,30
GUOT_PC2_170130_CPP34B_SW,PPPB799,CPP34B,PPP31,PC2,G_2008.0070,N,2,170130,17,1,30
GUOT_PC2_170127_CPP37_SW,PPPB800,CPP37,PPP34,PC2,G_2008.0082,T,2,170127,17,1,27
GUOT_PC1_170208_CPP73_SW,PPPB801,CPP73,PPP67,PC1,G_2008.0313,N,3,170208,17,2,8
GUOT_PC3_170202_CPP284_SW,PPPB802,CPP284,PPP279,PC3,G_2010.0043,N,11,170202,17,2,2
GUOT_PC3_170206_CPP390_SW,PPPB803,CPP390,PPP371,PC3,G_2010.0719,N,15,170206,17,2,6
GUOT_PC2_170127_CPP35_SW,PPPB804,CPP35,PPP32,PC2,G_2008.0070,T,2,170127,17,1,27
GUOT_PC1_170127_CPP129_SW,PPPB805,CPP129,PPP114,PC1,G_2008.0666,T,5,170127,17,1,27
GUOT_PC3_170217_CPP195_SW,PPPB806,CPP195,PPP197,PC3,G_2009.0333,N,8,170217,17,2,17
GUOT_PC5_170727_CPP612_SW,PPPB807,CPP612,CTRL8D,PC5,NA,C,26,170727,17,7,27
GUOT_PC4_170718_CPP584_SW,PPPB808,CPP584,PPP506,PC4,G_2011.0992,T,24,170718,17,7,18
GUOT_PC5_170802_CPP706,PPPB809,CPP706,RP579,PC5,G_2012.0419,N,31,170802,17,8,2
GUOT_170803_PC1_CPP605_SW,PPPB810,CPP605,PPP394,PC1,G_2011.0114,T,25,170803,17,8,3
GUOT_PC5_170726_CPP550_SW,PPPB811,CPP550,CTRL7C,PC5,NA,C,22,170726,17,7,26
GUOT_PC3_170210_CPP499_SW,PPPB812,CPP499,PPP428,PC3,G_2011.0369,T,19,170210,17,2,10
GUOT_PC4_170224_CPP168_SW,PPPB813,CPP168,PPP174,PC4,G_2009.0171,T,7,170224,17,2,24
GUOT_PC2_170217_CPP449_SW,PPPB814,CPP449,PPP172,PC2,G_2009.0159,T,17,170217,17,2,17
GUOT_PC1_170208_CPP57_SW,PPPB815,CPP57,PPP53,PC1,G_2008.0197,N,3,170208,17,2,8
GUOT_PC2_170130_CPP154_SW,PPPB816,CPP154,PPP136,PC2,G_2008.0894,T,6,170130,17,1,30
GUOT_PC4_170718_CPP593_SW,PPPB817,CPP593,RP514,PC4,G_2011.1040,T,24,170718,17,7,18
GUOT_PC4_170130_CPP319_SW,PPPB818,CPP319,PPP309,PC4,G_2010.0242,N,12,170130,17,1,30
GUOT_PC2_170217_CPP444_SW,PPPB819,CPP444,RP167,PC2,G_2009.0141,N,17,170217,17,2,17
GUOT_170731_PC1_CPP589B_SW,PPPB820,CPP589B,PPP512,PC1,G_2011.1029,T,24,170731,17,7,31
GUOT_PC5_170727_CPP618_SW,PPPB821,CPP618,PPP449,PC5,G_2011.0483,N,26,170727,17,7,27
GUOT_PC1_170208_CPP65_SW,PPPB822,CPP65,PPP59,PC1,G_2008.0278,N,3,170208,17,2,8
GUOT_PC3_170206_CPP388_SW,PPPB823,CPP388,PPP370,PC3,G_2010.0709,T,15,170206,17,2,6
GUOT_PC5_170726_CPP553_SW,PPPB824,CPP553,RP482,PC5,G_2011.0758,T,22,170726,17,7,26
GUOT_PC3_170210_CPP513_SW,PPPB825,CPP513,PPP441,PC3,G_2011.0441,N,19,170210,17,2,10
GUOT_PC2_170203_CPP378_SW,PPPB826,CPP378,PPP360,PC2,G_2010.0653,T,14,170203,17,2,3
GUOT_PC4_170715_CPP519_SW,PPPB827,CPP519,PPP457,PC4,G_2011.0555,N,20,170715,17,7,15
GUOT_PC1_170215_CPP392_SW,PPPB828,CPP392,RP372,PC1,G_2010.0719,T,15,170215,17,2,15
GUOT_PC3_170210_CPP498_SW,PPPB829,CPP498,RP427,PC3,G_2011.0369,N,19,170210,17,2,10
GUOT_PC4_170227_CPP476_SW,PPPB830,CPP476,RP407,PC4,G_2011.0238,N,18,170227,17,2,27
GUOT_PC3_170210_CPP511_SW,PPPB831,CPP511,PPP439,PC3,G_2011.0431,N,19,170210,17,2,10
GUOT_PC5_170726_CPP555_SW,PPPB832,CPP555,PPP484,PC5,G_2011.0779,T,22,170726,17,7,26
GUOT_170803_PC1_CPP597_SW,PPPB833,CPP597,PPP159,PC1,G_2009.0122,N,25,170803,17,8,3
GUOT_PC2_170201_CPP267_SW,PPPB834,CPP267,PPP264,PC2,G_2009.0812,T,10,170201,17,2,1
GUOT_PC3_170215_CPP371_SW,PPPB835,CPP371,PPP354,PC3,G_2010.0613,T,14,170215,17,2,15
GUOT_PC1_170131_CPP238_SW,PPPB836,CPP238,PPP240,PC1,G_2009.0659,T,9,170131,17,1,31
GUOT_PC3_170130_CPP185_SW,PPPB837,CPP185,PPP188,PC3,G_2009.0271,T,7,170130,17,1,30
GUOT_PC1_170215_CPP403_SW,PPPB838,CPP403,PPP382,PC1,G_2010.0870,T,15,170215,17,2,15
GUOT_PC4_170223_PCPOOL10_SW,PPPB839,PCPOOL10,PC15AQUA,PC4,NA,A,9,170223,17,2,23
GUOT_PC2_170215_CPP290_SW,PPPB840,CPP290,PPP284,PC2,G_2010.0108,T,11,170215,17,2,15
GUOT_PC3_170220_CPP332_SW,PPPB841,CPP332,PPP320,PC3,G_2010.0281,T,13,170220,17,2,20
GUOT_PC3_170206_CPP404_SW,PPPB842,CPP404,PPP383,PC3,G_2011.0004,N,15,170206,17,2,6
GUOT_PC5_170802_CPP695,PPPB843,CPP695,PPP571,PC5,G_2012.0371,N,31,170802,17,8,2
GUOT_PC4_170301_CPP498_SW,PPPB844,CPP498,RP427,PC4,G_2011.0369,N,19,170301,17,3,1
GUOT_170801_PC6_CPP543_SW,PPPB845,CPP543,RP475,PC6,G_2011.0718,N,21,170801,17,8,1
GUOT_PC2_170217_CPP438_SW,PPPB846,CPP438,PPP154,PC2,G_2009.0072,T,17,170217,17,2,17
GUOT_PC4_170711_CPP542_SW,PPPB847,CPP542,PPP475,PC4,G_2011.0718,N,21,170711,17,7,11
GUOT_170803_PC1_PCPOOL28_SW,PPPB848,PCPOOL28,PC15AQUA,PC1,NA,A,25,170803,17,8,3
GUOT_PC1_170202_CPP353_SW,PPPB849,CPP353,PPP338,PC1,G_2010.0442,T,13,170202,17,2,2
GUOT_PC4_170203_CPP4_SW,PPPB850,CPP4,PPP3,PC4,G_2007.0673,N,1,170203,17,2,3
GUOT_PC4_170127_CPP206_SW,PPPB851,CPP206,RP206,PC4,G_2009.0416,T,8,170127,17,1,27
GUOT_PC3_170206_CPP411_SW,PPPB852,CPP411,PPP390,PC3,G_2011.0031,T,15,170206,17,2,6
GUOT_170728_PC6_CPP637_SW,PPPB853,CPP637,PPP523,PC6,G_2011.1157,N,27,170728,17,7,28
GUOT_PC2_170127_CPP37_SW,PPPB854,CPP37,PPP34,PC2,G_2008.0082,T,2,170127,17,1,27
GUOT_PC3_170206_CPP409_SW,PPPB855,CPP409,PPP388,PC3,G_2011.0023,T,15,170206,17,2,6
GUOT_PC3_170215_CPP382_SW,PPPB856,CPP382,PPP366,PC3,G_2010.0666,T,14,170215,17,2,15
GUOT_PC2_170127_CPP39_SW,PPPB857,CPP39,PPP36,PC2,G_2008.0090,T,2,170127,17,1,27
GUOT_PC1_170213_CPP432_SW,PPPB858,CPP432,PPP142,PC1,G_2007.0918,T,16,170213,17,2,13
GUOT_PC1_170215_CPP399_SW,PPPB859,CPP399,PPP378,PC1,G_2010.0794,T,15,170215,17,2,15
GUOT_170731_PC1_CPP617_SW,PPPB860,CPP617,PPP448,PC1,G_2011.0473,T,26,170731,17,7,31
GUOT_PC1_170210_CPP149_SW,PPPB861,CPP149,PPP131,PC1,G_2008.0854,N,6,170210,17,2,10
GUOT_PC2_170201_CPP253_SW,PPPB862,CPP253,PPP253,PC2,G_2009.0729,N,10,170201,17,2,1
GUOT_PC4_170712_CPP609_SW,PPPB863,CPP609,PPP397,PC4,G_2011.0143,N,25,170712,17,7,12
GUOT_PC2_170127_CPP42_SW,PPPB864,CPP42,PPP39,PC2,G_2008.0129,N,2,170127,17,1,27
GUOT_170802_PC1_CPP669_SW,PPPB865,CPP669,PPP549,PC1,G_2012.0130,N,29,170802,17,8,2
GUOT_PC3_170125_CPP78_SW,PPPB866,CPP78,PPP71,PC3,G_2008.0347,N,3,170125,17,1,25
GUOT_170730_PC6_CPP692_SW,PPPB867,CPP692,CTRL10C,PC6,NA,C,31,170730,17,7,30
GUOT_PC3_170220_CPP347_SW,PPPB868,CPP347,PPP333,PC3,G_2010.0412,N,13,170220,17,2,20
GUOT_PC1_170206_CPP436_SW,PPPB869,CPP436,CTRL3D,PC1,NA,C,17,170206,17,2,6
GUOT_PC3_170220_PCPOOL14_SW,PPPB870,PCPOOL14,PC15AQUA,PC3,NA,A,13,170220,17,2,20
GUOT_PC4_170127_CPP194_SW,PPPB871,CPP194,CTRL3B,PC4,NA,C,8,170127,17,1,27
GUOT_170730_PC6_CPP701_SW,PPPB872,CPP701,PPP575,PC6,G_2012.0384,N,31,170730,17,7,30
GUOT_PC1_170208_CPP80_SW,PPPB873,CPP80,PPP73,PC1,G_2008.0344,N,3,170208,17,2,8
GUOT_170801_PC6_CPP548_SW,PPPB874,CPP548,RP479,PC6,G_2011.0725,N,21,170801,17,8,1
GUOT_PC4_170130_CPP302_SW,PPPB875,CPP302,CTRL5,PC4,NA,C,12,170130,17,1,30
GUOT_PC5_170727_CPP625_SW,PPPB876,CPP625,RP454,PC5,G_2011.0508,T,26,170727,17,7,27
GUOT_170803_PC6_CPP691_SW,PPPB877,CPP691,RP566,PC6,G_2012.0248,T,30,170803,17,8,3
GUOT_PC4_170130_CPP322_SW,PPPB878,CPP322,PPP312,PC4,G_2010.0250,T,12,170130,17,1,30
GUOT_PC3_170206_CPP386_SW,PPPB879,CPP386,CTRL6B,PC3,NA,C,15,170206,17,2,6
GUOT_PC4_170718_CPP586_SW,PPPB880,CPP586,PPP510,PC4,G_2011.1024,T,24,170718,17,7,18
GUOT_PC4_170711_CPP541_SW,PPPB881,CPP541,PPP474,PC4,G_2011.0716,T,21,170711,17,7,11
GUOT_170728_PC6_CPP639_SW,PPPB882,CPP639,PPP525,PC6,G_2011.1162,N,27,170728,17,7,28
GUOT_PC1_170210_CPP165_SW,PPPB883,CPP165,PPP146,PC1,G_2008.0013,T,6,170210,17,2,10
GUOT_PC4_170224_CPP181_SW,PPPB884,CPP181,PPP185,PC4,G_2009.0266,N,7,170224,17,2,24
GUOT_PC5_170730_CPP571_SW,PPPB885,CPP571,PPP496,PC5,G_2011.0855,T,23,170730,17,7,30
GUOT_PC4_170301_CPP512_SW,PPPB886,CPP512,PPP440,PC4,G_2011.0431,T,19,170301,17,3,1
GUOT_PC1_170217_CPP259_SW,PPPB887,CPP259,PPP257,PC1,G_2009.0754,N,10,170217,17,2,17
GUOT_PC3_170217_CPP211_SW,PPPB888,CPP211,PPP213,PC3,G_2009.0465,N,8,170217,17,2,17
GUOT_PC1_170208_CPP55_SW,PPPB889,CPP55,PPP51,PC1,G_2008.0194,N,3,170208,17,2,8
GUOT_PC1_170208_CPP58_SW,PPPB890,CPP58,PPP54,PC1,G_2008.0197,T,3,170208,17,2,8
GUOT_PC2_170208_PCPOOL5_SW,PPPB891,PCPOOL5,PC15AQUA,PC2,NA,A,5,170208,17,2,8
GUOT_PC2_170208_CPP116_SW,PPPB892,CPP116,PPP103,PC2,G_2008.0599,N,5,170208,17,2,8
GUOT_PC2_170206_CPP475_SW,PPPB893,CPP475,PPP407,PC2,G_2011.0238,N,18,170206,17,2,6
GUOT_PC1_170208_PCPOOL3_SW,PPPB894,PCPOOL3,PC15AQUA,PC1,NA,A,3,170208,17,2,8
GUOT_PC4_170201_CPP423B_SW,PPPB895,CPP423B,PPP133,PC4,G_2008.0861,N,16,170201,17,2,1
GUOT_PC3_170217_CPP196_SW,PPPB896,CPP196,PPP198,PC3,G_2009.0333,T,8,170217,17,2,17
GUOT_PC1_170210_CPP144_SW,PPPB897,CPP144,RP127,PC1,G_2008.0814,N,6,170210,17,2,10
GUOT_PC3_170202_CPP284_SW,PPPB898,CPP284,PPP279,PC3,G_2010.0043,N,11,170202,17,2,2
GUOT_PC2_170220_CPP306B_SW,PPPB899,CPP306B,PPP298,PC2,G_2010.0150,T,12,170220,17,2,20
GUOT_PC5_170731_CPP637_SW,PPPB900,CPP637,PPP523,PC5,G_2011.1157,N,27,170731,17,7,31
GUOT_PC1_170127_CPP113_SW,PPPB901,CPP113,PPP101,PC1,G_2008.0576,N,5,170127,17,1,27
GUOT_PC4_170130_CPP305_SW,PPPB902,CPP305,PPP297,PC4,G_2010.0150,N,12,170130,17,1,30
GUOT_PC1_170210_CPP152_SW,PPPB903,CPP152,PPP134,PC1,G_2008.0861,T,6,170210,17,2,10
GUOT_PC4_170716_CPP565_SW,PPPB904,CPP565,RP492,PC4,G_2011.0830,T,22,170716,17,7,16
GUOT_170803_PC6_CPP680_SW,PPPB905,CPP680,PPP558,PC6,G_2012.0207,T,30,170803,17,8,3
GUOT_PC6_170727_CPP571_SW,PPPB906,CPP571,PPP496,PC6,G_2011.0855,T,23,170727,17,7,27
GUOT_PC1_170131_CPP244_SW,PPPB907,CPP244,PPP246,PC1,G_2009.0689,T,9,170131,17,1,31
GUOT_PC1_170202_CPP332_SW,PPPB908,CPP332,PPP320,PC1,G_2010.0281,T,13,170202,17,2,2
GUOT_170731_PC1_CPP627_SW,PPPB909,CPP627,PPP456,PC1,G_2011.0541,T,26,170731,17,7,31
